Sno,Date,Time,State/UnionTerritory,ConfirmedIndianNational,ConfirmedForeignNational,Cured,Deaths,Confirmed,Record_ID
10002,29-12-2020,8:00 AM,Punjab,-,-,156342,5312,165668,5117cbc5
10003,29-12-2020,8:00 AM,Rajasthan,-,-,292739,2677,306158,98c40f1b
10004,29-12-2020,8:00 AM,Sikkim,-,-,5188,126,5845,9cf4d372
10005,29-12-2020,8:00 AM,Tamil Nadu,-,-,794228,12080,815175,2a2e1a13
10006,29-12-2020,8:00 AM,Telengana,-,-,277931,1535,285465,db16782b
10007,29-12-2020,8:00 AM,Tripura,-,-,32721,385,33246,9bd06927
10008,29-12-2020,8:00 AM,Uttarakhand,-,-,82850,1489,89850,13728452
10009,29-12-2020,8:00 AM,Uttar Pradesh,-,-,559888,8322,582920,3326ba99
10010,29-12-2020,8:00 AM,West Bengal,-,-,525685,9625,548471,740b6999
10011,30-12-2020,8:00 AM,Andhra Pradesh,-,-,871116,7100,881599,8b02f273
10012,30-12-2020,8:00 AM,Andaman and Nicobar Islands,-,-,4811,62,4936,05bca5c2
10013,30-12-2020,8:00 AM,Arunachal Pradesh,-,-,16538,56,16709,518e330a
10014,30-12-2020,8:00 AM,Assam,-,-,211723,1040,216063,93c39b1b
10015,30-12-2020,8:00 AM,Bihar,-,-,244599,1389,250928,3c96fad1
10016,30-12-2020,8:00 AM,Chandigarh,-,-,18937,316,19615,b343c205
10017,30-12-2020,8:00 AM,Chhattisgarh,-,-,261663,3336,277471,1c14866d
10018,30-12-2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,3364,2,3375,72836503
10019,30-12-2020,8:00 AM,Delhi,-,-,607494,10502,624118,c4425c8e
10020,30-12-2020,8:00 AM,Goa,-,-,49199,735,50884,0bfbd475
10021,30-12-2020,8:00 AM,Gujarat,-,-,229143,4295,243459,b3a84e56
10022,30-12-2020,8:00 AM,Haryana,-,-,254880,2892,261672,f9324897
10023,30-12-2020,8:00 AM,Himachal Pradesh,-,-,50631,925,54894,7835e6ea
10024,30-12-2020,8:00 AM,Jammu and Kashmir,-,-,115560,1879,120527,75d14409
10025,30-12-2020,8:00 AM,Jharkhand,-,-,112021,1025,114650,78725004
10026,30-12-2020,8:00 AM,Karnataka,-,-,893617,12074,917571,3152ec6a
10027,30-12-2020,8:00 AM,Kerala,-,-,681397,3014,749450,41f0080c
10028,30-12-2020,8:00 AM,Lakshadweep,-,-,0,0,0,0240720f
10029,30-12-2020,8:00 AM,Ladakh,-,-,9100,127,9436,c9255505
10030,30-12-2020,8:00 AM,Madhya Pradesh,-,-,226904,3582,240081,d6b5c475
10031,30-12-2020,8:00 AM,Maharashtra,-,-,1820021,49373,1925066,55aa4584
10032,30-12-2020,8:00 AM,Manipur,-,-,26521,353,28096,fbcbfc67
10033,30-12-2020,8:00 AM,Meghalaya,-,-,13066,138,13387,773c4689
10034,30-12-2020,8:00 AM,Mizoram,-,-,4088,8,4199,e2183d84
10035,30-12-2020,8:00 AM,Nagaland,-,-,11595,79,11917,5e5d89ec
10036,30-12-2020,8:00 AM,Odisha,-,-,324775,1868,329001,1b7852fd
10037,30-12-2020,8:00 AM,Puducherry,-,-,37074,633,38070,59e3c58a
10038,30-12-2020,8:00 AM,Punjab,-,-,156719,5322,165878,a398df96
10039,30-12-2020,8:00 AM,Rajasthan,-,-,293888,2683,306784,a275f842
10040,30-12-2020,8:00 AM,Sikkim,-,-,5201,126,5864,1b24b3ba
10041,30-12-2020,8:00 AM,Tamil Nadu,-,-,795293,12092,816132,2b87ad8f
10042,30-12-2020,8:00 AM,Telengana,-,-,278523,1538,285939,848bc777
10043,30-12-2020,8:00 AM,Tripura,-,-,32735,385,33258,bd2e103e
10044,30-12-2020,8:00 AM,Uttarakhand,-,-,83416,1495,90167,b2dc05c1
10045,30-12-2020,8:00 AM,Uttar Pradesh,-,-,561257,8340,583941,eac0a8f2
10046,30-12-2020,8:00 AM,West Bengal,-,-,527272,9655,549715,1503d31e
10047,31-12-2020,8:00 AM,Andhra Pradesh,-,-,871588,7104,881948,344882a2
10048,31-12-2020,8:00 AM,Andaman and Nicobar Islands,-,-,4820,62,4941,623bbe0d
10049,31-12-2020,8:00 AM,Arunachal Pradesh,-,-,16549,56,16711,4cd4b528
10050,31-12-2020,8:00 AM,Assam,-,-,211838,1043,216139,1a1c7f9d
10051,31-12-2020,8:00 AM,Bihar,-,-,245156,1393,251348,37c87e35
10052,31-12-2020,8:00 AM,Chandigarh,-,-,18967,316,19682,3cfbcb47
10053,31-12-2020,8:00 AM,Chhattisgarh,-,-,263251,3350,278540,4f09a98b
10054,31-12-2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,3364,2,3375,4464e3cb
10055,31-12-2020,8:00 AM,Delhi,-,-,608434,10523,624795,0da273ca
10056,31-12-2020,8:00 AM,Goa,-,-,49313,737,50981,1ef59829
10057,31-12-2020,8:00 AM,Gujarat,-,-,229977,4302,244258,2167e361
10058,31-12-2020,8:00 AM,Haryana,-,-,255356,2899,262054,c1744410
10059,31-12-2020,8:00 AM,Himachal Pradesh,-,-,51387,931,55114,08fa4b68
10060,31-12-2020,8:00 AM,Jammu and Kashmir,-,-,115830,1880,120744,e0ee49de
10061,31-12-2020,8:00 AM,Jharkhand,-,-,112206,1027,114873,6d581bf7
10062,31-12-2020,8:00 AM,Karnataka,-,-,894834,12081,918544,3bb60ae4
10063,31-12-2020,8:00 AM,Kerala,-,-,687104,3042,755718,1b8c7143
10064,31-12-2020,8:00 AM,Lakshadweep,-,-,0,0,0,0b7178e4
10065,31-12-2020,8:00 AM,Ladakh,-,-,9132,127,9447,673df55c
10066,31-12-2020,8:00 AM,Madhya Pradesh,-,-,227965,3595,240947,bcb8bcdc
10067,31-12-2020,8:00 AM,Maharashtra,-,-,1824934,49463,1928603,2a23b210
10068,31-12-2020,8:00 AM,Manipur,-,-,26601,354,28137,a7ad13be
10069,31-12-2020,8:00 AM,Meghalaya,-,-,13085,139,13408,5254026d
10070,31-12-2020,8:00 AM,Mizoram,-,-,4091,8,4204,bc1e44d5
10071,31-12-2020,8:00 AM,Nagaland,-,-,11624,79,11921,7f4c1aea
10072,31-12-2020,8:00 AM,Odisha,-,-,325103,1871,329306,e30eca76
10073,31-12-2020,8:00 AM,Puducherry,-,-,37100,633,38096,dd25ba18
10074,31-12-2020,8:00 AM,Punjab,-,-,157043,5331,166239,7a484e16
10075,31-12-2020,8:00 AM,Rajasthan,-,-,295030,2689,307554,f1965481
10076,31-12-2020,8:00 AM,Sikkim,-,-,5218,127,5877,bea16766
10077,31-12-2020,8:00 AM,Tamil Nadu,-,-,796353,12109,817077,f6bacaeb
10078,31-12-2020,8:00 AM,Telengana,-,-,278839,1541,286354,d7ea489d
10079,31-12-2020,8:00 AM,Tripura,-,-,32751,385,33264,275e3d66
10080,31-12-2020,8:00 AM,Uttarakhand,-,-,84149,1504,90616,9ae0a587
10081,31-12-2020,8:00 AM,Uttar Pradesh,-,-,562459,8352,584966,8c2dcb22
10082,31-12-2020,8:00 AM,West Bengal,-,-,528829,9683,550893,3a9595a8
10083,01-01-2021,8:00 AM,Andhra Pradesh,-,-,871916,7108,882286,1d84468e
10084,01-01-2021,8:00 AM,Andaman and Nicobar Islands,-,-,4826,62,4945,e022193a
10085,01-01-2021,8:00 AM,Arunachal Pradesh,-,-,16564,56,16719,7e0e50d9
10086,01-01-2021,8:00 AM,Assam,-,-,211910,1045,216211,a719f0e0
10087,01-01-2021,8:00 AM,Bihar,-,-,245476,1397,251743,fbb2a786
10088,01-01-2021,8:00 AM,Chandigarh,-,-,19045,317,19748,60ca4fa4
10089,01-01-2021,8:00 AM,Chhattisgarh,-,-,264769,3371,279575,4df15376
10090,01-01-2021,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,3365,2,3378,ee623f4b
10091,01-01-2021,8:00 AM,Delhi,-,-,609322,10536,625369,8db688ad
10092,01-01-2021,8:00 AM,Goa,-,-,49388,739,51066,073eb276
10093,01-01-2021,8:00 AM,Gujarat,-,-,230893,4306,245038,a060d4a4
10094,01-01-2021,8:00 AM,Haryana,-,-,255853,2905,262325,c053bf83
10095,01-01-2021,8:00 AM,Himachal Pradesh,-,-,51728,934,55277,e4e8dc3f
10096,01-01-2021,8:00 AM,Jammu and Kashmir,-,-,116079,1883,120971,38008376
10097,01-01-2021,8:00 AM,Jharkhand,-,-,112424,1030,115113,6db86468
10098,01-01-2021,8:00 AM,Karnataka,-,-,896116,12090,919496,8faf0d2b
10099,01-01-2021,8:00 AM,Kerala,-,-,692480,3072,760933,060e9463
10100,01-01-2021,8:00 AM,Lakshadweep,-,-,0,0,0,4d4fbc60
10101,01-01-2021,8:00 AM,Ladakh,-,-,9144,127,9466,ef916beb
10102,01-01-2021,8:00 AM,Madhya Pradesh,-,-,228831,3606,241791,458186dd
10103,01-01-2021,8:00 AM,Maharashtra,-,-,1828546,49521,1932112,7091554e
10104,01-01-2021,8:00 AM,Manipur,-,-,26678,355,28188,8d58a673
10105,01-01-2021,8:00 AM,Meghalaya,-,-,13139,139,13427,111ba4d9
10106,01-01-2021,8:00 AM,Mizoram,-,-,4098,8,4216,cb554ab3
10107,01-01-2021,8:00 AM,Nagaland,-,-,11646,79,11927,aeec0d34
10108,01-01-2021,8:00 AM,Odisha,-,-,325432,1873,329621,78a3a562
10109,01-01-2021,8:00 AM,Puducherry,-,-,37115,633,38132,9cea35f6
10110,01-01-2021,8:00 AM,Punjab,-,-,157496,5341,166522,a9389d53
10111,01-01-2021,8:00 AM,Rajasthan,-,-,295987,2696,308243,195df515
10112,01-01-2021,8:00 AM,Sikkim,-,-,5233,127,5889,b1700c8a
10113,01-01-2021,8:00 AM,Tamil Nadu,-,-,797391,12122,818014,91b3c1d7
10114,01-01-2021,8:00 AM,Telengana,-,-,279456,1544,286815,9db884c7
10115,01-01-2021,8:00 AM,Tripura,-,-,32779,385,33268,69ba6fca
10116,01-01-2021,8:00 AM,Uttarakhand,-,-,84692,1509,90920,dcaba0bf
10117,01-01-2021,8:00 AM,Uttar Pradesh,-,-,563278,8364,585902,aeac8bb5
10118,01-01-2021,8:00 AM,West Bengal,-,-,530366,9712,552063,56a49978
10119,02-01-2021,8:00 AM,Andhra Pradesh,-,-,872266,7108,882612,668ae975
10120,02-01-2021,8:00 AM,Andaman and Nicobar Islands,-,-,4830,62,4946,bb0461b1
10121,02-01-2021,8:00 AM,Arunachal Pradesh,-,-,16566,56,16719,71c48571
10122,02-01-2021,8:00 AM,Assam,-,-,211992,1049,216251,54c63771
10123,02-01-2021,8:00 AM,Bihar,-,-,245874,1400,252219,1791c850
10124,02-01-2021,8:00 AM,Chandigarh,-,-,19109,318,19799,9340cd59
10125,02-01-2021,8:00 AM,Chhattisgarh,-,-,265788,3375,280507,d147a30e
10126,02-01-2021,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,3365,2,3378,b94be24b
10127,02-01-2021,8:00 AM,Delhi,-,-,610039,10557,625954,fd094c7c
10128,02-01-2021,8:00 AM,Goa,-,-,49466,739,51135,9b7907c9
10129,02-01-2021,8:00 AM,Gujarat,-,-,231800,4309,245772,835ae9ea
10130,02-01-2021,8:00 AM,Haryana,-,-,256386,2911,262611,ff159b12
10131,02-01-2021,8:00 AM,Himachal Pradesh,-,-,52140,936,55470,b45d420f
10132,02-01-2021,8:00 AM,Jammu and Kashmir,-,-,116327,1884,121227,97333104
10133,02-01-2021,8:00 AM,Jharkhand,-,-,112529,1030,115241,e0345294
10134,02-01-2021,8:00 AM,Karnataka,-,-,897200,12096,920373,830d6e40
10135,02-01-2021,8:00 AM,Kerala,-,-,697591,3095,765924,83209dc8
10136,02-01-2021,8:00 AM,Lakshadweep,-,-,0,0,0,5e245d80
10137,02-01-2021,8:00 AM,Ladakh,-,-,9153,127,9525,c61a9b83
10138,02-01-2021,8:00 AM,Madhya Pradesh,-,-,229731,3618,242571,99b8fec0
10139,02-01-2021,8:00 AM,Maharashtra,-,-,1832825,49580,1935636,95a6c7c0
10140,02-01-2021,8:00 AM,Manipur,-,-,26742,356,28206,6d14eafd
10141,02-01-2021,8:00 AM,Meghalaya,-,-,13142,139,13445,ee6b957f
10142,02-01-2021,8:00 AM,Mizoram,-,-,4100,8,4219,27696781
10143,02-01-2021,8:00 AM,Nagaland,-,-,11659,79,11929,63db1592
10144,02-01-2021,8:00 AM,Odisha,-,-,325733,1876,329866,9be00ad8
10145,02-01-2021,8:00 AM,Puducherry,-,-,37165,633,38164,3602062a
10146,02-01-2021,8:00 AM,Punjab,-,-,157904,5349,166770,b94ab2f7
10147,02-01-2021,8:00 AM,Rajasthan,-,-,296929,2700,308852,6b948f18
10148,02-01-2021,8:00 AM,Sikkim,-,-,5238,128,5900,aa8ac6b8
10149,02-01-2021,8:00 AM,Tamil Nadu,-,-,798420,12135,818935,f4d3c0fc
10150,02-01-2021,8:00 AM,Telengana,-,-,279991,1546,287108,5d13db09
10151,02-01-2021,8:00 AM,Tripura,-,-,32795,385,33276,838c6d65
10152,02-01-2021,8:00 AM,Uttarakhand,-,-,85189,1515,91281,baff9be2
10153,02-01-2021,8:00 AM,Uttar Pradesh,-,-,564541,8379,586751,85de775d
10154,02-01-2021,8:00 AM,West Bengal,-,-,531862,9738,553216,c543b58b
10155,03-01-2021,8:00 AM,Andhra Pradesh,-,-,872545,7111,882850,f22c1a0d
10156,03-01-2021,8:00 AM,Andaman and Nicobar Islands,-,-,4837,62,4947,407ec98d
10157,03-01-2021,8:00 AM,Arunachal Pradesh,-,-,16576,56,16727,62f93bc3
10158,03-01-2021,8:00 AM,Assam,-,-,212072,1051,216289,dac7dfd0
10159,03-01-2021,8:00 AM,Bihar,-,-,246389,1403,252584,09a90d72
10160,03-01-2021,8:00 AM,Chandigarh,-,-,19226,319,19865,c3e9f19f
10161,03-01-2021,8:00 AM,Chhattisgarh,-,-,267751,3386,281654,e0a0357c
10162,03-01-2021,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,3365,2,3378,1ab3b515
10163,03-01-2021,8:00 AM,Delhi,-,-,610535,10571,626448,b04cf3b5
10164,03-01-2021,8:00 AM,Goa,-,-,49570,739,51230,9b634a78
10165,03-01-2021,8:00 AM,Gujarat,-,-,232722,4314,246513,2087dc1b
10166,03-01-2021,8:00 AM,Haryana,-,-,256811,2915,262850,22323381
10167,03-01-2021,8:00 AM,Himachal Pradesh,-,-,52479,938,55619,193cb255
10168,03-01-2021,8:00 AM,Jammu and Kashmir,-,-,116587,1885,121471,c631497b
10169,03-01-2021,8:00 AM,Jharkhand,-,-,112734,1034,115392,fcaea3a6
10170,03-01-2021,8:00 AM,Karnataka,-,-,898176,12099,921128,83f41f8a
10171,03-01-2021,8:00 AM,Kerala,-,-,702576,3116,771252,735fbf95
10172,03-01-2021,8:00 AM,Lakshadweep,-,-,0,0,0,da3a10ad
10173,03-01-2021,8:00 AM,Ladakh,-,-,9163,127,9550,724d9692
10174,03-01-2021,8:00 AM,Madhya Pradesh,-,-,230586,3627,243302,b2d15bea
10175,03-01-2021,8:00 AM,Maharashtra,-,-,1834935,49631,1938854,c0d59950
10176,03-01-2021,8:00 AM,Manipur,-,-,26782,357,28243,19dc061e
10177,03-01-2021,8:00 AM,Meghalaya,-,-,13173,139,13448,76fb8ce3
10178,03-01-2021,8:00 AM,Mizoram,-,-,4111,8,4223,64538c7f
10179,03-01-2021,8:00 AM,Nagaland,-,-,11664,79,11929,7b03bb6c
10180,03-01-2021,8:00 AM,Odisha,-,-,325965,1880,330117,7371abd2
10181,03-01-2021,8:00 AM,Puducherry,-,-,37195,633,38174,ef18cf5b
10182,03-01-2021,8:00 AM,Punjab,-,-,158219,5364,167012,adad43b1
10183,03-01-2021,8:00 AM,Rajasthan,-,-,297819,2705,309319,9555ae95
10184,03-01-2021,8:00 AM,Sikkim,-,-,5252,129,5911,92ecd4b8
10185,03-01-2021,8:00 AM,Tamil Nadu,-,-,799427,12146,819845,bf234a26
10186,03-01-2021,8:00 AM,Telengana,-,-,280565,1549,287502,ce4b8461
10187,03-01-2021,8:00 AM,Tripura,-,-,32809,385,33282,c6ee5547
10188,03-01-2021,8:00 AM,Uttarakhand,-,-,85658,1522,91544,78e3966c
10189,03-01-2021,8:00 AM,Uttar Pradesh,-,-,565731,8387,587434,022ab7b8
10190,03-01-2021,8:00 AM,West Bengal,-,-,533305,9766,554079,1fcf06b9
10191,04-01-2021,8:00 AM,Andhra Pradesh,-,-,872897,7115,883082,5b3791d6
10192,04-01-2021,8:00 AM,Andaman and Nicobar Islands,-,-,4846,62,4948,52ec8a7a
10193,04-01-2021,8:00 AM,Arunachal Pradesh,-,-,16583,56,16732,8800dda0
10194,04-01-2021,8:00 AM,Assam,-,-,212132,1052,216304,4b9f995d
10195,04-01-2021,8:00 AM,Bihar,-,-,246979,1405,252857,f9146e8d
10196,04-01-2021,8:00 AM,Chandigarh,-,-,19280,320,19881,a9e40750
10197,04-01-2021,8:00 AM,Chhattisgarh,-,-,268988,3400,282368,9899211e
10198,04-01-2021,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,3368,2,3379,bae98e9d
10199,04-01-2021,8:00 AM,Delhi,-,-,611243,10585,626872,7204e516
10200,04-01-2021,8:00 AM,Goa,-,-,49653,741,51295,f0a340e4
10201,04-01-2021,8:00 AM,Gujarat,-,-,233660,4318,247228,d58b03fa
10202,04-01-2021,8:00 AM,Haryana,-,-,257261,2917,263068,5a0aaf15
10203,04-01-2021,8:00 AM,Himachal Pradesh,-,-,52912,944,55686,e3f12d62
10204,04-01-2021,8:00 AM,Jammu and Kashmir,-,-,116792,1886,121653,ea7d7c77
10205,04-01-2021,8:00 AM,Jharkhand,-,-,112893,1035,115529,dc6f30ff
10206,04-01-2021,8:00 AM,Karnataka,-,-,898919,12107,921938,e09dbc87
10207,04-01-2021,8:00 AM,Kerala,-,-,707244,3141,775852,38093a98
10208,04-01-2021,8:00 AM,Lakshadweep,-,-,0,0,0,67cace5f
10209,04-01-2021,8:00 AM,Ladakh,-,-,9173,127,9556,bb535075
10210,04-01-2021,8:00 AM,Madhya Pradesh,-,-,231533,3641,244026,b62cb7c9
10211,04-01-2021,8:00 AM,Maharashtra,-,-,1836999,49666,1942136,d56c7836
10212,04-01-2021,8:00 AM,Manipur,-,-,26815,358,28281,9c5e03c4
10213,04-01-2021,8:00 AM,Meghalaya,-,-,13186,139,13460,8db7716f
10214,04-01-2021,8:00 AM,Mizoram,-,-,4127,8,4223,323677ef
10215,04-01-2021,8:00 AM,Nagaland,-,-,11673,79,11930,c1a7dae9
10216,04-01-2021,8:00 AM,Odisha,-,-,326209,1883,330309,83c59d1b
10217,04-01-2021,8:00 AM,Puducherry,-,-,37233,633,38224,74fef227
10218,04-01-2021,8:00 AM,Punjab,-,-,158482,5376,167219,0da6eae0
10219,04-01-2021,8:00 AM,Rajasthan,-,-,298620,2710,309821,44c3453b
10220,04-01-2021,8:00 AM,Sikkim,-,-,5285,129,5920,4d68ce9c
10221,04-01-2021,8:00 AM,Tamil Nadu,-,-,800429,12156,820712,8dd0c3ac
10222,04-01-2021,8:00 AM,Telengana,-,-,281083,1551,287740,d265b493
10223,04-01-2021,8:00 AM,Tripura,-,-,32815,385,33283,a22d69fa
10224,04-01-2021,8:00 AM,Uttarakhand,-,-,85908,1527,91811,431e7196
10225,04-01-2021,8:00 AM,Uttar Pradesh,-,-,566910,8403,588171,4ff8dc87
10226,04-01-2021,8:00 AM,West Bengal,-,-,534737,9792,554975,e1b7e1cd
10227,05-01-2021,8:00 AM,Andhra Pradesh,-,-,873149,7118,883210,99b65844
10228,05-01-2021,8:00 AM,Andaman and Nicobar Islands,-,-,4848,62,4948,966f9266
10229,05-01-2021,8:00 AM,Arunachal Pradesh,-,-,16598,56,16741,68c3e710
10230,05-01-2021,8:00 AM,Assam,-,-,212199,1054,216340,1a1b69e1
10231,05-01-2021,8:00 AM,Bihar,-,-,247484,1408,253272,980d1cba
10232,05-01-2021,8:00 AM,Chandigarh,-,-,19348,321,19936,da06fae8
10233,05-01-2021,8:00 AM,Chhattisgarh,-,-,270337,3412,283515,66bd74a0
10234,05-01-2021,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,3369,2,3379,f79bdb7b
10235,05-01-2021,8:00 AM,Delhi,-,-,611970,10597,627256,7c9a2af3
10236,05-01-2021,8:00 AM,Goa,-,-,49741,743,51335,4.69E+06
10237,05-01-2021,8:00 AM,Gujarat,-,-,234558,4321,247926,baea0a28
10238,05-01-2021,8:00 AM,Haryana,-,-,257652,2923,263312,950988be
10239,05-01-2021,8:00 AM,Himachal Pradesh,-,-,53216,946,55808,e6d5202b
10240,05-01-2021,8:00 AM,Jammu and Kashmir,-,-,117211,1891,121786,1835ce83
10241,05-01-2021,8:00 AM,Jharkhand,-,-,113125,1036,115689,047d0e1d
10242,05-01-2021,8:00 AM,Karnataka,-,-,900202,12110,922538,7ebc2ad6
10243,05-01-2021,8:00 AM,Kerala,-,-,712389,3160,778873,ec59fc6d
10244,05-01-2021,8:00 AM,Lakshadweep,-,-,0,0,0,fb089a44
10245,05-01-2021,8:00 AM,Ladakh,-,-,9194,127,9561,bf22a771
10246,05-01-2021,8:00 AM,Madhya Pradesh,-,-,232390,3648,244647,0dfa9608
10247,05-01-2021,8:00 AM,Maharashtra,-,-,1847361,49695,1947011,23ee0aa5
10248,05-01-2021,8:00 AM,Manipur,-,-,26862,361,28332,e7716967
10249,05-01-2021,8:00 AM,Meghalaya,-,-,13204,139,13482,63c7baa2
10250,05-01-2021,8:00 AM,Mizoram,-,-,4147,8,4234,c4cbca80
10251,05-01-2021,8:00 AM,Nagaland,-,-,11683,79,11935,93efb7d0
10252,05-01-2021,8:00 AM,Odisha,-,-,326507,1885,330492,0754c343
10253,05-01-2021,8:00 AM,Puducherry,-,-,37261,635,38253,1f85b0e5
10254,05-01-2021,8:00 AM,Punjab,-,-,158972,5400,167441,30145329
10255,05-01-2021,8:00 AM,Rajasthan,-,-,299375,2714,310278,074a487a
10256,05-01-2021,8:00 AM,Sikkim,-,-,5307,129,5921,d5d8b54b
10257,05-01-2021,8:00 AM,Tamil Nadu,-,-,801414,12166,821550,68f12bf5
10258,05-01-2021,8:00 AM,Telengana,-,-,281400,1554,287993,5ea7af56
10259,05-01-2021,8:00 AM,Tripura,-,-,32826,385,33284,607b7e78
10260,05-01-2021,8:00 AM,Uttarakhand,-,-,86611,1535,92112,9e399448
10261,05-01-2021,8:00 AM,Uttar Pradesh,-,-,567964,8413,588882,493dc69e
10262,05-01-2021,8:00 AM,West Bengal,-,-,536084,9817,555572,c05146d3
10263,06-01-2021,8:00 AM,Andhra Pradesh,-,-,873427,7122,883587,5ee410cc
10264,06-01-2021,8:00 AM,Andaman and Nicobar Islands,-,-,4856,62,4949,d910b795
10265,06-01-2021,8:00 AM,Arunachal Pradesh,-,-,16609,56,16744,2289133b
10266,06-01-2021,8:00 AM,Assam,-,-,212249,1057,216381,3b43b596
10267,06-01-2021,8:00 AM,Bihar,-,-,247929,1415,253695,74a3f3d8
10268,06-01-2021,8:00 AM,Chandigarh,-,-,19464,322,20026,87135df5
10269,06-01-2021,8:00 AM,Chhattisgarh,-,-,271988,3437,284536,2.76E+90
10270,06-01-2021,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,3370,2,3379,6a8819e7
10271,06-01-2021,8:00 AM,Delhi,-,-,612527,10609,627698,a9926727
10272,06-01-2021,8:00 AM,Goa,-,-,49811,744,51415,2397efa4
10273,06-01-2021,8:00 AM,Gujarat,-,-,235426,4325,248581,12bbadb6
10274,06-01-2021,8:00 AM,Haryana,-,-,257952,2927,263571,b2c1055a
10275,06-01-2021,8:00 AM,Himachal Pradesh,-,-,53523,948,55910,abf6572f
10276,06-01-2021,8:00 AM,Jammu and Kashmir,-,-,117426,1897,121923,97ec892e
10277,06-01-2021,8:00 AM,Jharkhand,-,-,113380,1038,115840,83c95db1
10278,06-01-2021,8:00 AM,Karnataka,-,-,901579,12118,923353,db981afb
10279,06-01-2021,8:00 AM,Kerala,-,-,717311,3184,784488,1732cd04
10280,06-01-2021,8:00 AM,Lakshadweep,-,-,0,0,0,3e7a1756
10281,06-01-2021,8:00 AM,Ladakh,-,-,9215,127,9577,83ce29dc
10282,06-01-2021,8:00 AM,Madhya Pradesh,-,-,233229,3662,245318,6bc2057a
10283,06-01-2021,8:00 AM,Maharashtra,-,-,1850189,49759,1950171,47d0b12b
10284,06-01-2021,8:00 AM,Manipur,-,-,27613,363,28418,cc707423
10285,06-01-2021,8:00 AM,Meghalaya,-,-,13216,141,13506,86fdf9b1
10286,06-01-2021,8:00 AM,Mizoram,-,-,4153,8,4247,28c2df1a
10287,06-01-2021,8:00 AM,Nagaland,-,-,11714,79,11937,c0b700c3
10288,06-01-2021,8:00 AM,Odisha,-,-,326778,1887,330690,e0d259de
10289,06-01-2021,8:00 AM,Puducherry,-,-,37292,635,38300,28dd43e3
10290,06-01-2021,8:00 AM,Punjab,-,-,159265,5404,167652,23c7f5fc
10291,06-01-2021,8:00 AM,Rajasthan,-,-,300126,2719,310675,c182bc61
10292,06-01-2021,8:00 AM,Sikkim,-,-,5316,129,5938,27829a32
10293,06-01-2021,8:00 AM,Tamil Nadu,-,-,802385,12177,822370,3f87f8df
10294,06-01-2021,8:00 AM,Telengana,-,-,281872,1556,288410,e1af4430
10295,06-01-2021,8:00 AM,Tripura,-,-,32835,387,33286,7920bab0
10296,06-01-2021,8:00 AM,Uttarakhand,-,-,87105,1544,92366,9e7932f2
10297,06-01-2021,8:00 AM,Uttar Pradesh,-,-,568892,8433,589611,9adde2f6
10298,06-01-2021,8:00 AM,West Bengal,-,-,537250,9841,556384,0f3bb4ff
10299,07-01-2021,8:00 AM,Andhra Pradesh,-,-,873855,7125,883876,27ed1781
10300,07-01-2021,8:00 AM,Andaman and Nicobar Islands,-,-,4859,62,4949,7449aa3b
10301,07-01-2021,8:00 AM,Arunachal Pradesh,-,-,16609,56,16753,c58e6dc8
10302,07-01-2021,8:00 AM,Assam,-,-,212328,1057,216424,110dd83e
10303,07-01-2021,8:00 AM,Bihar,-,-,248410,1420,254014,634b2c9c
10304,07-01-2021,8:00 AM,Chandigarh,-,-,19525,323,20104,e27b9334
10305,07-01-2021,8:00 AM,Chhattisgarh,-,-,273030,3447,285586,5d837422
10306,07-01-2021,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,3372,2,3379,6136b45a
10307,07-01-2021,8:00 AM,Delhi,-,-,613246,10625,628352,59cd435a
10308,07-01-2021,8:00 AM,Goa,-,-,49893,744,51507,6ab18105
10309,07-01-2021,8:00 AM,Gujarat,-,-,236323,4329,249246,65b173a8
10310,07-01-2021,8:00 AM,Haryana,-,-,258281,2934,263887,41ab82d2
10311,07-01-2021,8:00 AM,Himachal Pradesh,-,-,53782,952,56015,9ffc4798
10312,07-01-2021,8:00 AM,Jammu and Kashmir,-,-,117690,1900,122049,88d44a8b
10313,07-01-2021,8:00 AM,Jharkhand,-,-,113545,1040,116034,1ce97e80
10314,07-01-2021,8:00 AM,Karnataka,-,-,902817,12124,924137,14fc6187
10315,07-01-2021,8:00 AM,Kerala,-,-,722421,3209,790882,d6606902
10316,07-01-2021,8:00 AM,Lakshadweep,-,-,0,0,0,83cd6741
10317,07-01-2021,8:00 AM,Ladakh,-,-,9243,127,9589,4a567aa5
10318,07-01-2021,8:00 AM,Madhya Pradesh,-,-,233862,3670,246048,8879a63c
10319,07-01-2021,8:00 AM,Maharashtra,-,-,1852759,49825,1954553,ea8130c8
10320,07-01-2021,8:00 AM,Manipur,-,-,27642,363,28484,ed8bed1e
10321,07-01-2021,8:00 AM,Meghalaya,-,-,13230,141,13525,7dc73805
